,Date,Argentina,Bolivia,Brazil,Chile,Colombia,Ecuador,Guyana,Paraguay,Peru,Suriname,Uruguay,Venezuela
450,4/16/21,159.0,22.0,3305.0,157.0,365.0,39.0,4.0,0.0,337.0,2.0,62.0,17.0
451,4/17/21,80.0,0.0,2929.0,132.0,367.0,113.0,1.0,141.0,648.0,0.0,60.0,18.0
452,4/18/21,64.0,23.0,1657.0,122.0,397.0,62.0,3.0,62.0,0.0,0.0,60.0,17.0
453,4/19/21,248.0,18.0,1347.0,100.0,420.0,0.0,0.0,71.0,740.0,0.0,63.0,20.0
454,4/20/21,316.0,29.0,3321.0,40.0,429.0,41.0,2.0,86.0,417.0,1.0,51.0,19.0
455,4/21/21,291.0,36.0,3472.0,36.0,419.0,60.0,1.0,91.0,0.0,1.0,61.0,21.0
456,4/22/21,537.0,27.0,2027.0,179.0,430.0,161.0,3.0,72.0,650.0,2.0,77.0,22.0
457,4/23/21,556.0,25.0,2914.0,109.0,420.0,97.0,0.0,82.0,408.0,2.0,67.0,22.0
458,4/24/21,298.0,29.0,3076.0,101.0,440.0,96.0,2.0,87.0,428.0,2.0,56.0,19.0
459,4/25/21,170.0,12.0,1305.0,114.0,465.0,19.0,5.0,98.0,284.0,3.0,43.0,19.0
460,4/26/21,443.0,37.0,1139.0,119.0,448.0,123.0,3.0,102.0,289.0,3.0,65.0,18.0
461,4/27/21,512.0,24.0,3086.0,45.0,436.0,89.0,4.0,92.0,0.0,0.0,61.0,17.0
462,4/28/21,348.0,35.0,3163.0,53.0,490.0,81.0,2.0,102.0,729.0,0.0,45.0,17.0
463,4/29/21,561.0,0.0,3001.0,174.0,505.0,82.0,2.0,106.0,0.0,0.0,66.0,18.0
464,4/30/21,357.0,31.0,2595.0,106.0,490.0,79.0,1.0,83.0,735.0,3.0,53.0,19.0
465,5/1/21,231.0,58.0,2656.0,104.0,272.0,93.0,2.0,91.0,0.0,0.0,53.0,19.0
466,5/2/21,156.0,0.0,1202.0,104.0,485.0,16.0,1.0,96.0,649.0,3.0,55.0,17.0
467,5/3/21,540.0,26.0,983.0,98.0,687.0,25.0,4.0,81.0,249.0,0.0,72.0,17.0
468,5/4/21,410.0,0.0,2966.0,37.0,463.0,98.0,3.0,69.0,299.0,5.0,65.0,19.0
469,5/5/21,663.0,47.0,2811.0,30.0,388.0,44.0,2.0,76.0,0.0,0.0,57.0,18.0
470,5/6/21,398.0,69.0,2550.0,169.0,399.0,111.0,2.0,85.0,302.0,1.0,54.0,18.0
471,5/7/21,609.0,0.0,2165.0,109.0,453.0,43.0,4.0,91.0,0.0,1.0,60.0,19.0
472,5/8/21,170.0,54.0,2202.0,97.0,492.0,76.0,9.0,76.0,850.0,0.0,50.0,17.0
473,5/9/21,283.0,0.0,1024.0,117.0,495.0,85.0,2.0,80.0,277.0,1.0,40.0,11.0
474,5/10/21,496.0,23.0,889.0,100.0,488.0,20.0,2.0,79.0,0.0,3.0,49.0,13.0
475,5/11/21,490.0,30.0,2311.0,38.0,429.0,44.0,4.0,75.0,270.0,2.0,37.0,16.0
476,5/12/21,496.0,50.0,2494.0,28.0,490.0,63.0,0.0,74.0,525.0,0.0,44.0,17.0
477,5/13/21,447.0,37.0,2383.0,136.0,499.0,93.0,2.0,69.0,0.0,1.0,66.0,15.0
478,5/14/21,599.0,64.0,2211.0,127.0,490.0,72.0,2.0,55.0,710.0,2.0,51.0,14.0
479,5/15/21,400.0,42.0,2087.0,87.0,530.0,178.0,3.0,52.0,0.0,1.0,50.0,0.0
480,5/16/21,269.0,66.0,1036.0,98.0,520.0,7.0,3.0,62.0,612.0,4.0,40.0,30.0
481,5/17/21,505.0,49.0,786.0,102.0,509.0,87.0,3.0,96.0,0.0,2.0,62.0,15.0
482,5/18/21,744.0,0.0,2513.0,31.0,482.0,91.0,1.0,110.0,251.0,8.0,57.0,17.0
483,5/19/21,494.0,69.0,2641.0,32.0,452.0,102.0,4.0,112.0,563.0,1.0,60.0,18.0
484,5/20/21,434.0,58.0,2403.0,172.0,490.0,43.0,0.0,98.0,0.0,1.0,53.0,19.0
485,5/21/21,692.0,87.0,2215.0,121.0,486.0,85.0,0.0,103.0,219.0,3.0,69.0,18.0
486,5/22/21,297.0,77.0,1899.0,96.0,509.0,73.0,6.0,120.0,554.0,2.0,51.0,16.0
487,5/23/21,375.0,108.0,860.0,132.0,496.0,13.0,4.0,125.0,246.0,4.0,60.0,14.0
488,5/24/21,417.0,0.0,790.0,30.0,483.0,17.0,0.0,114.0,0.0,7.0,51.0,15.0
