313.0,12.0,318.0,223.0,0,6
311.0,12.0,305.4,222.4,0,6
310.4,12.0,302.0,222.8,0,6
313.4,12.0,309.0,223.0,0,6
313.8,12.0,305.8,223.0,0,6
313.8,12.0,305.8,223.0,0,6
314.0,12.0,312.4,223.0,0,6
314.6,12.0,308.2,223.0,0,6
315.0,12.0,298.8,223.0,0,6
316.0,12.0,306.6,223.0,0,6
317.2,12.0,308.2,223.0,0,6
317.4,12.0,306.6,223.0,0,6
317.0,12.0,310.0,223.0,0,6
317.6,12.0,311.6,223.0,0,6
317.8,12.0,309.2,223.0,0,6
317.8,12.0,310.2,223.0,0,6
316.6,12.0,313.2,223.0,0,6
317.0,12.0,313.6,223.0,0,6
317.8,12.0,314.2,223.0,0,6
317.8,12.0,314.8,223.0,0,6
317.4,12.0,315.2,223.0,0,6
317.4,12.2,315.6,223.0,0,6
315.6,12.0,313.4,223.0,0,6
317.2,12.0,314.8,223.0,0,6
319.0,12.0,317.4,223.0,0,6
318.2,12.0,316.8,223.0,0,6
318.6,12.2,317.8,223.0,0,6
318.0,12.0,318.2,223.0,0,6
317.4,12.0,317.8,223.0,0,6
316.4,12.0,317.4,223.0,0,6
317.8,12.0,318.0,223.0,0,6
317.6,12.0,317.0,223.0,0,6
317.4,12.0,316.8,223.0,0,6
316.4,12.0,314.8,223.0,0,6
316.8,12.0,313.8,223.0,0,6
317.8,12.0,313.6,223.0,0,6
319.0,12.0,314.0,223.0,0,6
319.0,12.0,314.0,223.0,0,6
319.2,12.0,313.8,223.0,0,6
319.4,12.0,313.8,223.0,0,6
319.6,12.0,312.6,223.0,0,6
319.6,12.2,313.4,223.0,0,6
321.0,12.0,314.2,223.0,0,6
319.8,12.0,312.6,223.0,0,6
319.2,12.0,309.0,223.0,0,6
320.4,12.0,310.0,223.0,0,6
321.0,12.0,312.0,223.0,0,6
322.6,12.2,312.8,223.0,0,6
322.8,12.0,310.8,223.0,0,6
323.2,12.0,311.2,223.0,0,6
321.2,12.0,308.0,223.0,0,6
321.2,12.0,299.6,223.0,0,6
323.0,12.0,304.8,223.0,0,6
323.8,12.0,307.8,223.0,0,6
322.0,12.0,306.6,223.0,0,6
317.2,12.0,304.4,223.0,0,6
316.0,12.0,304.0,223.0,0,6
316.0,12.0,304.2,223.0,0,6
316.4,12.0,304.2,223.0,0,6
317.0,12.0,305.0,223.0,0,6
317.2,12.0,303.8,223.0,0,6
318.4,12.0,297.0,223.0,0,6
318.2,12.0,289.2,222.6,0,6
321.0,12.0,285.8,228.6,0,6
324.0,12.0,287.4,233.2,0,6
324.0,12.0,288.0,228.0,0,6
325.2,12.0,288.6,233.8,0,6
326.0,12.0,289.4,229.2,0,6
325.0,12.0,290.8,223.0,0,6
325.6,12.0,290.4,225.2,0,6
327.2,12.0,291.0,232.8,0,6
328.4,12.0,291.0,239.6,0,6
329.4,12.2,291.0,241.8,0,6
329.8,12.2,291.0,242.0,0,6
329.4,12.0,291.0,237.4,0,6
328.4,12.0,291.0,230.0,0,6
327.0,12.0,291.0,223.4,0,6
324.4,12.0,294.4,223.0,0,6
324.0,12.0,295.8,223.0,0,6
323.2,12.0,298.4,223.0,0,6
322.4,12.0,299.6,223.0,0,6
323.2,12.0,297.8,223.0,0,6
324.2,12.0,297.6,223.0,0,6
325.0,12.0,296.8,223.0,0,6
325.8,12.0,297.0,223.0,0,6
326.8,12.0,296.8,223.0,0,6
326.8,12.0,297.0,223.0,0,6
327.0,12.0,296.0,227.6,0,6
327.8,12.0,296.0,225.2,0,6
328.4,12.0,296.4,227.8,0,6
328.8,12.0,297.0,226.2,0,6
328.8,12.0,297.0,230.6,0,6
328.0,12.0,297.0,231.4,0,6
328.6,12.0,297.0,230.2,0,6
330.0,12.2,297.0,228.8,0,6
329.2,12.0,297.2,227.8,0,6
329.0,12.0,297.8,223.0,0,6
327.4,12.0,298.0,223.0,0,6
327.4,12.0,298.4,223.0,0,6
327.0,12.0,299.2,223.0,0,6
326.2,12.0,300.8,223.0,0,6
326.0,12.0,301.2,223.0,0,6
326.8,12.0,302.2,223.0,0,6
326.0,12.0,303.6,223.0,0,6
326.0,12.0,305.0,223.0,0,6
326.0,12.0,305.4,223.0,0,6
326.2,12.0,305.4,223.0,0,6
326.2,12.0,305.6,223.0,0,6
326.0,12.0,306.0,223.0,0,6
