295.0,13.0,380.4,223.0,7.5,0
289.2,13.0,390.4,223.0,7.5,0
289.8,13.0,393.2,223.0,7.5,0
292.6,13.0,384.0,223.0,7.5,0
293.0,13.0,384.0,223.0,7.5,0
292.2,13.0,387.4,223.0,7.5,0
293.6,13.0,379.2,223.0,7.5,0
294.8,13.0,378.0,223.0,7.5,0
293.2,13.0,379.2,223.0,7.5,0
293.0,13.0,378.4,223.0,7.5,0
290.0,13.0,385.8,223.0,7.5,0
289.0,13.0,388.6,223.0,7.5,0
289.8,13.0,386.2,223.0,7.5,0
290.0,13.0,387.4,223.0,7.5,0
289.4,13.0,390.0,223.0,7.5,0
288.0,13.0,393.4,223.0,7.5,0
289.4,13.0,393.8,223.0,7.5,0
290.6,13.0,393.8,223.0,7.5,0
291.0,13.0,394.0,223.0,7.5,0
291.0,13.0,395.0,223.0,7.5,0
291.0,13.0,393.8,223.0,7.5,0
292.0,13.0,393.8,223.0,7.5,0
291.8,13.0,396.0,223.0,7.5,0
289.6,13.0,399.8,223.0,7.5,0
288.0,13.0,404.8,223.0,7.5,0
289.2,13.0,404.8,223.0,7.5,0
290.6,13.0,406.4,223.0,7.5,0
291.8,13.0,408.6,223.0,7.5,0
292.6,13.0,408.6,223.0,7.5,0
291.6,13.0,413.2,223.2,7.5,0
291.6,13.0,414.8,223.0,7.5,0
292.0,13.0,415.8,223.4,7.5,0
292.4,13.0,415.8,223.0,7.5,0
292.0,13.0,418.2,223.2,7.5,0
292.0,13.2,419.8,223.6,7.5,0
292.2,13.0,419.0,223.6,7.5,0
293.0,13.0,419.0,223.8,7.5,0
293.6,13.4,419.6,223.8,7.5,0
293.0,13.0,420.0,223.6,7.5,0
293.0,13.0,419.0,223.6,7.5,0
292.0,13.2,420.4,229.0,7.5,0
293.0,13.0,418.0,223.6,7.5,0
292.4,13.6,420.6,234.6,7.5,0
292.8,14.0,423.4,241.4,7.5,0
293.2,14.0,424.2,241.4,7.5,0
293.4,14.0,425.4,245.2,7.5,0
293.4,14.0,426.0,242.4,7.5,0
293.0,14.0,426.0,241.2,7.5,0
292.4,13.6,424.0,230.8,7.5,0
290.8,13.0,420.2,223.4,7.5,0
291.4,13.0,417.4,223.6,7.5,0
292.0,13.0,418.0,223.4,7.5,0
292.0,13.0,417.4,223.2,7.5,0
292.4,13.0,417.0,223.2,7.5,0
293.0,13.0,413.4,223.2,7.5,0
293.0,13.0,410.4,223.0,7.5,0
292.0,13.0,411.6,223.2,7.5,0
291.8,13.0,410.8,223.0,7.5,0
291.8,13.0,408.8,223.2,7.5,0
291.0,13.0,405.0,223.0,7.5,0
290.8,13.0,407.0,223.0,7.5,0
291.0,13.0,407.4,223.0,7.5,0
293.0,13.0,406.2,223.0,7.5,0
291.2,13.0,409.6,223.0,7.5,0
