341,24,342,231,0,0,[351.  25. 346. 232.],10.862780491200215
340,24,341,231,0,0,[351.  25. 346. 232.],12.165525060596439
339,24,340,231,0,0,[351.  25. 346. 232.],13.490737563232042
338,24,340,231,0,0,[351.  25. 346. 232.],14.38749456993816
336,24,340,231,0,0,[351.  25. 346. 232.],16.217274740226856
335,24,340,231,0,0,[351.  25. 346. 232.],17.146428199482248
333,24,339,231,0,0,[351.  25. 346. 232.],19.364916731037084
331,24,339,231,0,0,[351.  25. 346. 232.],21.236760581595302
330,24,338,231,0,0,[351.  25. 346. 232.],22.516660498395403
329,24,338,231,0,0,[351.  25. 346. 232.],23.45207879911715
327,24,338,231,0,0,[351.  25. 346. 232.],25.337718918639855
327,24,337,231,0,0,[351.  25. 346. 232.],25.67099530598687
327,24,337,231,0,0,[351.  25. 346. 232.],25.67099530598687
326,24,336,231,0,0,[351.  25. 346. 232.],26.962937525425527
325,24,335,231,0,0,[351.  25. 346. 232.],28.26658805020514
323,24,333,231,0,0,[351.  25. 346. 232.],30.903074280724887
323,24,331,231,0,0,[351.  25. 346. 232.],31.796226191169293
322,23,330,231,0,0,[351.  25. 346. 232.],33.19638534539566
320,23,330,231,0,0,[351.  25. 346. 232.],34.95711658589707
319,23,329,231,0,0,[351.  25. 346. 232.],36.30426972134269
319,23,328,231,0,0,[351.  25. 346. 232.],36.78314831549904
318,23,327,231,0,0,[351.  25. 346. 232.],38.144462245521304
317,23,326,231,0,0,[351.  25. 346. 232.],39.50949253027682
316,23,325,231,0,0,[351.  25. 346. 232.],40.87786687193939
315,23,323,230,0,0,[351.  25. 346. 232.],42.81354925721529
314,23,322,230,0,0,[351.  25. 346. 232.],44.19275958796871
312,23,322,230,0,0,[351.  25. 346. 232.],45.880278987817846
312,23,320,230,0,0,[351.  25. 346. 232.],46.95742752749558
310,23,319,230,0,0,[351.  25. 346. 232.],49.17316341257699
309,23,318,230,0,0,[351.  25. 346. 232.],50.556898639058154
309,23,317,230,0,0,[351.  25. 346. 232.],51.11751167652823
307,23,316,230,0,0,[351.  25. 346. 232.],53.32916650389353
307,23,315,230,0,0,[351.  25. 346. 232.],53.898051912847464
306,23,315,230,0,0,[351.  25. 346. 232.],54.71745608121781
306,22,314,230,0,0,[351.  25. 346. 232.],55.33534132902769
306,23,314,230,0,0,[351.  25. 346. 232.],55.29014378711634
