342,24,330,231,15.0,15.0,[342.   24.  341.  231.5],11.01135777277262
340,24,328,231,15.0,15.0,[342.   24.  341.  231.5],13.162446581088183
340,24,318,231,15.0,15.0,[342.   24.  341.  231.5],23.092206477510977
340,24,314,231,15.0,15.0,[342.   24.  341.  231.5],27.07858932810201
341,23,308,231,15.0,15.0,[342.   24.  341.  231.5],33.03407331831786
340,23,303,231,15.0,15.0,[342.   24.  341.  231.5],38.069016273079605
339,23,302,231,15.0,15.0,[342.   24.  341.  231.5],39.131189606246316
340,23,303,231,15.0,15.0,[342.   24.  341.  231.5],38.069016273079605
341,23,304,231,15.0,15.0,[342.   24.  341.  231.5],37.030392922571046
342,24,306,231,15.0,15.0,[342.   24.  341.  231.5],35.00357124637428
344,23,308,231,15.0,15.0,[342.   24.  341.  231.5],33.079449814046185
344,23,309,231,15.0,15.0,[342.   24.  341.  231.5],32.08192637607661
344,23,310,231,15.0,15.0,[342.   24.  341.  231.5],31.084562084739105
345,23,308,231,15.0,15.0,[342.   24.  341.  231.5],33.15493930020081
343,23,303,231,15.0,15.0,[342.   24.  341.  231.5],38.029593739612835
342,23,300,230,15.0,15.0,[342.   24.  341.  231.5],41.0396150079408
340,23,295,230,15.0,15.0,[342.   24.  341.  231.5],46.07873696185693
340,23,290,230,15.0,15.0,[342.   24.  341.  231.5],51.07102896946565
340,23,289,230,15.0,15.0,[342.   24.  341.  231.5],52.06966487312935
337,23,288,230,15.0,15.0,[342.   24.  341.  231.5],53.26584271369411
336,23,288,230,15.0,15.0,[342.   24.  341.  231.5],53.3689984916337
336,23,289,230,15.0,15.0,[342.   24.  341.  231.5],52.376044142336674
337,23,289,230,15.0,15.0,[342.   24.  341.  231.5],52.27092882281699
337,23,289,230,15.0,15.0,[342.   24.  341.  231.5],52.27092882281699
337,23,290,230,15.0,15.0,[342.   24.  341.  231.5],51.27621280866987
338,23,291,230,15.0,15.0,[342.   24.  341.  231.5],50.19213085733659
338,23,291,230,15.0,15.0,[342.   24.  341.  231.5],50.19213085733659
337,23,292,230,15.0,15.0,[342.   24.  341.  231.5],49.28742233065146
336,23,292,230,15.0,15.0,[342.   24.  341.  231.5],49.39888662712956
