358,25,338,232,0,15.0,[348.   24.  337.  231.3],10.123734488813897
358,25,338,232,0,15.0,[348.   24.  337.  231.3],10.123734488813897
359,25,338,232,0,15.0,[348.   24.  337.  231.3],11.112605455067682
359,25,338,232,0,15.0,[348.   24.  337.  231.3],11.112605455067682
361,25,338,232,0,15.0,[348.   24.  337.  231.3],13.095419046368848
362,25,338,232,0,15.0,[348.   24.  337.  231.3],14.088647912415158
363,25,338,232,0,15.0,[348.   24.  337.  231.3],15.082771628583387
365,25,338,232,0,15.0,[348.   24.  337.  231.3],17.07307822274589
367,25,338,232,0,15.0,[348.   24.  337.  231.3],19.06541371174515
370,25,339,232,0,15.0,[348.   24.  337.  231.3],22.124420896376023
373,25,339,232,0,15.0,[348.   24.  337.  231.3],25.109559932424144
376,25,339,232,0,15.0,[348.   24.  337.  231.3],28.097864687552327
379,25,339,232,0,15.0,[348.   24.  337.  231.3],31.08842228225807
381,25,338,232,0,15.0,[348.   24.  337.  231.3],33.03770573148202
383,25,338,232,0,15.0,[348.   24.  337.  231.3],35.035553370826044
384,25,338,232,0,15.0,[348.   24.  337.  231.3],36.034566738064164
385,25,338,232,0,15.0,[348.   24.  337.  231.3],37.03363336212098
386,25,337,232,0,15.0,[348.   24.  337.  231.3],38.019600208313605
387,25,338,232,0,15.0,[348.   24.  337.  231.3],39.03191002244189
388,25,337,232,0,15.0,[348.   24.  337.  231.3],40.018620665885024
389,26,337,232,0,15.0,[348.   24.  337.  231.3],41.0547195825279
390,25,337,232,0,15.0,[348.   24.  337.  231.3],42.01773435110465
391,26,337,232,0,15.0,[348.   24.  337.  231.3],43.05217764527133
391,25,337,232,0,15.0,[348.   24.  337.  231.3],43.017322092385065
390,25,337,232,0,15.0,[348.   24.  337.  231.3],42.01773435110465
389,25,337,232,0,15.0,[348.   24.  337.  231.3],41.018166706960464
389,25,338,232,0,15.0,[348.   24.  337.  231.3],41.03035461703932
390,26,338,232,0,15.0,[348.   24.  337.  231.3],42.065306369976675
391,26,338,232,0,15.0,[348.   24.  337.  231.3],43.063789893598546
391,26,338,232,0,15.0,[348.   24.  337.  231.3],43.063789893598546
392,25,338,232,0,15.0,[348.   24.  337.  231.3],44.02828636229214
393,26,338,232,0,15.0,[348.   24.  337.  231.3],45.060958711505464
394,26,338,232,0,15.0,[348.   24.  337.  231.3],46.05963525691448
394,26,338,232,0,15.0,[348.   24.  337.  231.3],46.05963525691448
395,26,338,232,0,15.0,[348.   24.  337.  231.3],47.05836801250124
395,26,338,232,0,15.0,[348.   24.  337.  231.3],47.05836801250124
396,26,338,232,0,15.0,[348.   24.  337.  231.3],48.05715347375456
396,26,338,232,0,15.0,[348.   24.  337.  231.3],48.05715347375456
396,26,338,232,0,15.0,[348.   24.  337.  231.3],48.05715347375456
397,26,338,232,0,15.0,[348.   24.  337.  231.3],49.05598842139459
397,26,338,232,0,15.0,[348.   24.  337.  231.3],49.05598842139459
398,26,338,232,0,15.0,[348.   24.  337.  231.3],50.054869892948474
399,26,338,233,0,15.0,[348.   24.  337.  231.3],51.07729436843733
399,26,338,233,0,15.0,[348.   24.  337.  231.3],51.07729436843733
400,26,338,233,0,15.0,[348.   24.  337.  231.3],52.07581012331925
401,26,338,233,0,15.0,[348.   24.  337.  231.3],53.07438176747799
401,26,338,232,0,15.0,[348.   24.  337.  231.3],53.0517671713205
402,26,338,232,0,15.0,[348.   24.  337.  231.3],54.05080942964684
402,26,338,233,0,15.0,[348.   24.  337.  231.3],54.07300620457494
402,26,338,233,0,15.0,[348.   24.  337.  231.3],54.07300620457494
403,26,338,233,0,15.0,[348.   24.  337.  231.3],55.07168056269937
404,26,338,233,0,15.0,[348.   24.  337.  231.3],56.070402174409274
404,26,338,233,0,15.0,[348.   24.  337.  231.3],56.070402174409274
405,26,338,233,0,15.0,[348.   24.  337.  231.3],57.06916855886372
406,26,338,233,0,15.0,[348.   24.  337.  231.3],58.0679774057957
407,26,338,233,0,15.0,[348.   24.  337.  231.3],59.06682656110789
407,26,339,233,0,15.0,[348.   24.  337.  231.3],59.09221606946214
408,26,339,233,0,15.0,[348.   24.  337.  231.3],60.09068147391906
408,26,339,233,0,15.0,[348.   24.  337.  231.3],60.09068147391906
408,26,339,233,0,15.0,[348.   24.  337.  231.3],60.09068147391906
409,26,339,233,0,15.0,[348.   24.  337.  231.3],61.08919708098969
410,26,339,233,0,15.0,[348.   24.  337.  231.3],62.087760468549675
411,26,339,233,0,15.0,[348.   24.  337.  231.3],63.08636936771683
